air_temp,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dhi,dni,ghi,gti,relative_humidity,surface_pressure,wind_direction_10m,wind_speed_10m,zenith,period_end,Year,Month,Day,Hour,Latitude,Longitude,cluster
32,56,101,885,750,840,6.4,178,717,700,774,35.0,920.4,85,2.8,43,2016-03-31T13:00:00Z,2016,3,31,13,-22.220377,28.100695,4
32,68,92,818,561,632,0.0,92,818,561,632,34.1,919.9,85,2.9,55,2016-03-31T14:00:00Z,2016,3,31,14,-22.220377,28.100695,4
25,-61,93,878,684,770,0.0,93,878,684,770,57.8,922.1,31,2.1,48,2016-04-01T08:00:00Z,2016,4,1,8,-22.220377,28.100695,4
29,-46,100,921,839,940,0.0,100,921,839,940,45.5,921.7,39,3.0,37,2016-04-01T09:00:00Z,2016,4,1,9,-22.220377,28.100695,4
31,-22,104,941,928,1037,0.0,104,941,928,1037,37.5,921.0,53,3.1,29,2016-04-01T10:00:00Z,2016,4,1,10,-22.220377,28.100695,4
32,10,104,943,942,1052,0.0,104,943,942,1052,33.7,919.9,63,2.9,27,2016-04-01T11:00:00Z,2016,4,1,11,-22.220377,28.100695,4
32,38,101,931,881,986,0.0,101,931,881,986,33.3,918.8,62,2.7,33,2016-04-01T12:00:00Z,2016,4,1,12,-22.220377,28.100695,4
32,56,92,906,752,845,5.6,160,756,708,788,32.9,917.9,59,2.6,43,2016-04-01T13:00:00Z,2016,4,1,13,-22.220377,28.100695,4
32,67,82,846,563,639,5.7,130,701,533,598,32.2,917.3,58,2.4,55,2016-04-01T14:00:00Z,2016,4,1,14,-22.220377,28.100695,4
26,-60,82,876,669,757,0.0,82,876,669,757,51.9,921.8,352,1.8,48,2016-04-02T08:00:00Z,2016,4,2,8,-22.220377,28.100695,4
30,-45,88,916,821,922,0.0,88,916,821,922,38.7,921.7,9,1.9,37,2016-04-02T09:00:00Z,2016,4,2,9,-22.220377,28.100695,4
32,-21,91,933,906,1016,0.0,91,933,906,1016,33.2,920.9,28,1.7,29,2016-04-02T10:00:00Z,2016,4,2,10,-22.220377,28.100695,4
33,10,91,935,919,1030,0.0,91,935,919,1030,31.2,920.0,42,1.5,28,2016-04-02T11:00:00Z,2016,4,2,11,-22.220377,28.100695,4
33,37,90,921,859,965,0.0,90,921,859,965,31.2,919.1,57,1.2,33,2016-04-02T12:00:00Z,2016,4,2,12,-22.220377,28.100695,4
34,55,90,882,730,823,0.0,90,882,730,823,31.3,918.6,85,1.2,43,2016-04-02T13:00:00Z,2016,4,2,13,-22.220377,28.100695,4
33,67,85,810,543,618,0.0,85,810,543,618,32.1,918.3,106,1.6,56,2016-04-02T14:00:00Z,2016,4,2,14,-22.220377,28.100695,4
26,-60,97,846,662,750,0.0,97,846,662,750,52.9,926.7,77,4.9,48,2016-04-03T08:00:00Z,2016,4,3,8,-22.220377,28.100695,4
29,-45,104,886,811,913,0.0,104,886,811,913,49.7,926.6,75,5.0,37,2016-04-03T09:00:00Z,2016,4,3,9,-22.220377,28.100695,4
30,-21,108,904,895,1005,8.4,226,683,819,906,47.1,926.1,75,5.4,29,2016-04-03T10:00:00Z,2016,4,3,10,-22.220377,28.100695,4
31,10,108,905,907,1018,16.7,335,477,755,819,44.3,925.3,78,5.8,28,2016-04-03T11:00:00Z,2016,4,3,11,-22.220377,28.100695,4
31,37,105,892,846,952,17.1,319,459,701,760,44.1,924.6,81,5.8,34,2016-04-03T12:00:00Z,2016,4,3,12,-22.220377,28.100695,4
26,-44,110,854,787,891,18.1,314,416,646,700,59.9,924.7,60,3.4,38,2016-04-05T09:00:00Z,2016,4,5,9,-22.220377,28.100695,4
28,-20,108,882,871,983,16.5,323,467,727,791,54.1,923.9,65,2.8,30,2016-04-05T10:00:00Z,2016,4,5,10,-22.220377,28.100695,4
29,10,103,891,883,998,16.6,323,473,737,803,50.1,922.7,70,2.4,29,2016-04-05T11:00:00Z,2016,4,5,11,-22.220377,28.100695,4
29,37,101,877,824,932,23.3,365,323,633,674,52.1,921.9,71,2.1,34,2016-04-05T12:00:00Z,2016,4,5,12,-22.220377,28.100695,4
25,10,79,941,887,1018,19.6,336,439,714,781,53.3,927.9,89,3.7,31,2016-04-10T11:00:00Z,2016,4,10,11,-22.220377,28.100695,4
25,35,73,934,826,952,20.1,318,423,660,723,52.9,927.2,94,3.6,36,2016-04-10T12:00:00Z,2016,4,10,12,-22.220377,28.100695,4
21,-56,87,861,647,756,0.0,87,861,647,756,74.1,930.6,76,2.7,49,2016-04-11T08:00:00Z,2016,4,11,8,-22.220377,28.100695,4
24,-41,93,904,795,919,0.0,93,904,795,919,61.5,930.4,73,3.2,39,2016-04-11T09:00:00Z,2016,4,11,9,-22.220377,28.100695,4
25,-18,96,923,878,1010,0.0,96,923,878,1010,52.8,929.6,73,3.0,32,2016-04-11T10:00:00Z,2016,4,11,10,-22.220377,28.100695,4
27,10,96,927,889,1022,0.0,96,927,889,1022,46.2,928.5,76,2.7,31,2016-04-11T11:00:00Z,2016,4,11,11,-22.220377,28.100695,4
27,35,90,917,827,954,1.7,112,872,814,936,45.5,927.8,81,2.7,37,2016-04-11T12:00:00Z,2016,4,11,12,-22.220377,28.100695,4
27,52,92,869,694,807,3.5,133,777,667,771,44.8,927.2,87,3.2,46,2016-04-11T13:00:00Z,2016,4,11,13,-22.220377,28.100695,4
21,-56,87,863,646,757,0.0,87,863,646,757,68.2,929.8,74,1.7,50,2016-04-12T08:00:00Z,2016,4,12,8,-22.220377,28.100695,4
25,-40,97,899,793,918,0.0,97,899,793,918,54.4,929.6,74,2.0,39,2016-04-12T09:00:00Z,2016,4,12,9,-22.220377,28.100695,4
27,-18,96,925,877,1011,0.0,96,925,877,1011,45.9,928.9,85,2.1,32,2016-04-12T10:00:00Z,2016,4,12,10,-22.220377,28.100695,4
28,10,96,929,888,1023,0.0,96,929,888,1023,42.1,927.9,96,2.1,31,2016-04-12T11:00:00Z,2016,4,12,11,-22.220377,28.100695,4
29,35,95,911,824,954,0.0,95,911,824,954,41.9,927.0,99,2.2,37,2016-04-12T12:00:00Z,2016,4,12,12,-22.220377,28.100695,4
29,52,101,856,690,805,0.0,101,856,690,805,41.4,926.5,97,2.4,46,2016-04-12T13:00:00Z,2016,4,12,13,-22.220377,28.100695,4
23,-55,116,797,630,738,0.0,116,797,630,738,59.3,927.9,57,1.6,50,2016-04-13T08:00:00Z,2016,4,13,8,-22.220377,28.100695,4
26,-40,123,850,778,902,0.0,123,850,778,902,48.4,927.7,63,2.2,39,2016-04-13T09:00:00Z,2016,4,13,9,-22.220377,28.100695,4
28,-18,130,867,859,991,0.0,130,867,859,991,42.9,927.0,72,2.5,33,2016-04-13T10:00:00Z,2016,4,13,10,-22.220377,28.100695,4
30,10,131,869,869,1002,0.0,131,869,869,1002,39.5,926.0,79,2.6,32,2016-04-13T11:00:00Z,2016,4,13,11,-22.220377,28.100695,4
30,35,126,855,807,933,0.0,126,855,807,933,39.3,925.0,85,2.9,37,2016-04-13T12:00:00Z,2016,4,13,12,-22.220377,28.100695,4
30,52,109,833,679,793,7.7,185,642,629,721,38.4,924.4,89,3.2,47,2016-04-13T13:00:00Z,2016,4,13,13,-22.220377,28.100695,4
23,-55,103,817,629,740,0.0,103,817,629,740,63.7,927.3,70,3.1,50,2016-04-14T08:00:00Z,2016,4,14,8,-22.220377,28.100695,4
26,-40,112,862,774,901,0.0,112,862,774,901,52.6,927.0,71,3.4,40,2016-04-14T09:00:00Z,2016,4,14,9,-22.220377,28.100695,4
27,-17,120,876,854,988,0.0,120,876,854,988,46.3,926.3,80,3.3,33,2016-04-14T10:00:00Z,2016,4,14,10,-22.220377,28.100695,4
29,10,120,877,862,997,0.0,120,877,862,997,41.4,925.5,96,3.9,32,2016-04-14T11:00:00Z,2016,4,14,11,-22.220377,28.100695,4
29,34,114,865,800,929,11.9,259,561,705,795,40.6,924.8,104,4.6,38,2016-04-14T12:00:00Z,2016,4,14,12,-22.220377,28.100695,4
22,-55,90,853,636,753,0.0,90,853,636,753,64.1,928.8,76,3.6,50,2016-04-15T08:00:00Z,2016,4,15,8,-22.220377,28.100695,4
25,-39,90,905,783,917,0.0,90,905,783,917,53.8,928.6,73,4.1,40,2016-04-15T09:00:00Z,2016,4,15,9,-22.220377,28.100695,4
27,-17,80,943,867,1010,0.0,80,943,867,1010,46.4,928.0,73,4.0,33,2016-04-15T10:00:00Z,2016,4,15,10,-22.220377,28.100695,4
28,10,79,945,875,1018,0.0,79,945,875,1018,42.0,927.0,74,3.7,33,2016-04-15T11:00:00Z,2016,4,15,11,-22.220377,28.100695,4
29,34,81,922,808,945,1.8,102,875,795,926,41.3,926.1,74,3.8,38,2016-04-15T12:00:00Z,2016,4,15,12,-22.220377,28.100695,4
29,51,77,885,676,799,17.4,249,455,560,630,39.7,925.6,73,3.9,47,2016-04-15T13:00:00Z,2016,4,15,13,-22.220377,28.100695,4
24,-54,80,844,619,736,8.7,167,629,562,654,66.7,928.9,73,3.8,50,2016-04-16T08:00:00Z,2016,4,16,8,-22.220377,28.100695,4
27,-39,86,885,761,893,14.6,257,516,650,734,56.6,928.6,68,4.4,40,2016-04-16T09:00:00Z,2016,4,16,9,-22.220377,28.100695,4
29,-17,89,905,841,981,12.1,244,596,740,840,48.7,927.6,66,3.7,34,2016-04-16T10:00:00Z,2016,4,16,10,-22.220377,28.100695,4
30,10,89,907,850,992,0.0,89,907,850,992,42.8,926.5,65,3.1,33,2016-04-16T11:00:00Z,2016,4,16,11,-22.220377,28.100695,4
31,34,88,891,787,922,4.8,145,767,751,870,42.2,925.6,66,3.0,38,2016-04-16T12:00:00Z,2016,4,16,12,-22.220377,28.100695,4
31,51,90,842,657,777,14.0,230,497,565,642,41.5,924.9,68,3.2,48,2016-04-16T13:00:00Z,2016,4,16,13,-22.220377,28.100695,4
24,-54,75,864,625,746,0.0,75,864,625,746,65.6,928.2,84,1.8,50,2016-04-17T08:00:00Z,2016,4,17,8,-22.220377,28.100695,4
27,-38,81,905,769,906,0.0,81,905,769,906,53.3,927.7,83,2.2,40,2016-04-17T09:00:00Z,2016,4,17,9,-22.220377,28.100695,4
30,-16,83,925,849,994,0.0,83,925,849,994,42.9,926.7,93,2.2,34,2016-04-17T10:00:00Z,2016,4,17,10,-22.220377,28.100695,4
32,10,83,927,858,1004,0.0,83,927,858,1004,36.4,925.6,98,2.2,33,2016-04-17T11:00:00Z,2016,4,17,11,-22.220377,28.100695,4
32,34,81,913,795,935,0.0,81,913,795,935,34.9,924.6,97,2.5,39,2016-04-17T12:00:00Z,2016,4,17,12,-22.220377,28.100695,4
33,51,76,879,665,792,0.0,76,879,665,792,33.6,924.0,95,2.7,48,2016-04-17T13:00:00Z,2016,4,17,13,-22.220377,28.100695,4
25,-53,75,860,620,743,0.0,75,860,620,743,56.7,927.9,70,4.3,51,2016-04-18T08:00:00Z,2016,4,18,8,-22.220377,28.100695,4
27,-38,80,901,763,901,0.0,80,901,763,901,51.1,927.5,67,4.0,41,2016-04-18T09:00:00Z,2016,4,18,9,-22.220377,28.100695,4
29,-16,83,920,842,989,0.0,83,920,842,989,44.3,926.5,65,3.5,34,2016-04-18T10:00:00Z,2016,4,18,10,-22.220377,28.100695,4
31,10,83,923,851,999,0.0,83,923,851,999,38.2,925.1,65,3.1,34,2016-04-18T11:00:00Z,2016,4,18,11,-22.220377,28.100695,4
31,34,81,908,788,929,0.0,81,908,788,929,37.8,924.1,68,3.0,39,2016-04-18T12:00:00Z,2016,4,18,12,-22.220377,28.100695,4
31,50,80,867,658,785,0.0,80,867,658,785,37.3,923.4,70,3.1,48,2016-04-18T13:00:00Z,2016,4,18,13,-22.220377,28.100695,4
24,-53,84,836,612,735,0.0,84,836,612,735,59.1,926.8,68,3.7,51,2016-04-19T08:00:00Z,2016,4,19,8,-22.220377,28.100695,4
26,-38,90,880,754,892,0.0,90,880,754,892,49.5,926.4,67,3.8,41,2016-04-19T09:00:00Z,2016,4,19,9,-22.220377,28.100695,4
29,-16,89,906,834,981,0.0,89,906,834,981,44.7,925.6,69,3.4,35,2016-04-19T10:00:00Z,2016,4,19,10,-22.220377,28.100695,4
30,10,93,904,842,990,0.0,93,904,842,990,40.0,924.5,69,3.1,34,2016-04-19T11:00:00Z,2016,4,19,11,-22.220377,28.100695,4
31,33,92,887,779,921,0.0,92,887,779,921,40.0,923.3,69,2.9,39,2016-04-19T12:00:00Z,2016,4,19,12,-22.220377,28.100695,4
31,50,90,845,649,777,0.0,90,845,649,777,39.5,922.3,66,2.7,48,2016-04-19T13:00:00Z,2016,4,19,13,-22.220377,28.100695,4
25,-53,106,789,602,722,0.0,106,789,602,722,56.5,924.9,342,1.8,51,2016-04-20T08:00:00Z,2016,4,20,8,-22.220377,28.100695,4
29,-37,120,827,741,877,0.0,120,827,741,877,43.2,924.5,355,1.9,41,2016-04-20T09:00:00Z,2016,4,20,9,-22.220377,28.100695,4
31,-16,136,831,816,958,0.0,136,831,816,958,36.9,923.6,5,1.7,35,2016-04-20T10:00:00Z,2016,4,20,10,-22.220377,28.100695,4
33,10,138,831,824,966,0.0,138,831,824,966,32.3,922.7,11,1.6,34,2016-04-20T11:00:00Z,2016,4,20,11,-22.220377,28.100695,4
33,33,130,820,762,899,0.0,130,820,762,899,31.4,921.6,16,1.5,40,2016-04-20T12:00:00Z,2016,4,20,12,-22.220377,28.100695,4
33,50,103,816,640,767,0.0,103,816,640,767,30.2,920.7,27,1.2,49,2016-04-20T13:00:00Z,2016,4,20,13,-22.220377,28.100695,4
26,-52,83,842,610,738,0.0,83,842,610,738,48.6,923.4,316,2.9,51,2016-04-21T08:00:00Z,2016,4,21,8,-22.220377,28.100695,4
30,-37,90,883,751,895,0.0,90,883,751,895,36.9,922.9,327,2.9,41,2016-04-21T09:00:00Z,2016,4,21,9,-22.220377,28.100695,4
32,-15,97,894,826,977,5.2,165,760,783,915,29.5,922.4,322,2.5,35,2016-04-21T10:00:00Z,2016,4,21,10,-22.220377,28.100695,4
33,10,98,891,831,981,8.3,206,676,762,883,25.7,921.8,286,2.0,35,2016-04-21T11:00:00Z,2016,4,21,11,-22.220377,28.100695,4
33,33,97,868,764,907,26.3,359,264,564,607,25.6,921.0,253,2.5,40,2016-04-21T12:00:00Z,2016,4,21,12,-22.220377,28.100695,4
33,49,101,806,630,756,22.7,292,295,488,537,25.0,920.3,237,3.2,49,2016-04-21T13:00:00Z,2016,4,21,13,-22.220377,28.100695,4
25,-52,97,801,597,722,4.6,134,693,572,683,50.1,923.6,150,2.4,51,2016-04-22T08:00:00Z,2016,4,22,8,-22.220377,28.100695,4
29,-37,103,851,738,879,4.9,161,727,700,824,39.3,923.4,127,2.3,42,2016-04-22T09:00:00Z,2016,4,22,9,-22.220377,28.100695,4
32,-15,100,883,817,969,0.9,111,860,810,958,31.9,922.6,111,1.7,36,2016-04-22T10:00:00Z,2016,4,22,10,-22.220377,28.100695,4
33,10,103,882,824,976,0.0,103,882,824,976,26.5,921.6,79,0.7,35,2016-04-22T11:00:00Z,2016,4,22,11,-22.220377,28.100695,4
33,33,100,864,760,905,5.8,164,720,718,842,26.6,920.9,346,0.7,40,2016-04-22T12:00:00Z,2016,4,22,12,-22.220377,28.100695,4
33,49,95,823,631,762,25.6,308,247,470,511,27.1,920.5,323,1.1,49,2016-04-22T13:00:00Z,2016,4,22,13,-22.220377,28.100695,4
27,-51,92,813,597,726,0.0,92,813,597,726,50.3,922.5,340,1.1,52,2016-04-23T08:00:00Z,2016,4,23,8,-22.220377,28.100695,4
31,-36,103,851,736,880,0.0,103,851,736,880,37.4,922.2,8,1.7,42,2016-04-23T09:00:00Z,2016,4,23,9,-22.220377,28.100695,4
33,-15,108,871,812,964,0.0,108,871,812,964,31.2,921.4,15,1.9,36,2016-04-23T10:00:00Z,2016,4,23,10,-22.220377,28.100695,4
34,10,108,873,819,972,1.9,132,824,804,950,27.4,920.6,15,1.5,35,2016-04-23T11:00:00Z,2016,4,23,11,-22.220377,28.100695,4
34,33,107,851,754,900,24.4,352,286,572,623,26.9,920.0,12,0.9,40,2016-04-23T12:00:00Z,2016,4,23,12,-22.220377,28.100695,4
23,-51,147,676,565,679,1.8,163,635,554,662,64.5,927.3,74,7.8,52,2016-04-24T08:00:00Z,2016,4,24,8,-22.220377,28.100695,4
28,10,158,779,790,933,6.8,239,613,736,852,45.8,926.0,64,6.5,36,2016-04-24T11:00:00Z,2016,4,24,11,-22.220377,28.100695,4
29,32,156,752,725,861,0.0,156,752,725,861,44.7,925.1,63,6.3,41,2016-04-24T12:00:00Z,2016,4,24,12,-22.220377,28.100695,4
29,49,156,676,592,708,0.0,156,676,592,708,44.2,924.6,64,6.3,50,2016-04-24T13:00:00Z,2016,4,24,13,-22.220377,28.100695,4
23,-36,123,808,719,862,0.0,123,808,719,862,63.1,926.5,37,3.2,42,2016-04-25T09:00:00Z,2016,4,25,9,-22.220377,28.100695,4
28,-15,131,827,796,947,0.0,131,827,796,947,45.8,925.4,35,2.6,37,2016-04-25T10:00:00Z,2016,4,25,10,-22.220377,28.100695,4
30,10,132,830,803,955,0.0,132,830,803,955,40.3,924.6,37,2.1,36,2016-04-25T11:00:00Z,2016,4,25,11,-22.220377,28.100695,4
30,32,123,822,742,888,0.0,123,822,742,888,40.4,923.5,46,1.9,41,2016-04-25T12:00:00Z,2016,4,25,12,-22.220377,28.100695,4
31,48,103,803,618,753,0.0,103,803,618,753,40.3,922.7,55,1.8,50,2016-04-25T13:00:00Z,2016,4,25,13,-22.220377,28.100695,4
29,-35,98,854,726,875,0.0,98,854,726,875,46.5,925.7,40,0.9,43,2016-04-26T09:00:00Z,2016,4,26,9,-22.220377,28.100695,4
30,-14,94,888,804,964,0.0,94,888,804,964,41.9,924.9,83,1.2,37,2016-04-26T10:00:00Z,2016,4,26,10,-22.220377,28.100695,4
32,10,97,886,811,972,0.0,97,886,811,972,38.1,924.0,106,2.1,36,2016-04-26T11:00:00Z,2016,4,26,11,-22.220377,28.100695,4
32,32,97,866,747,900,18.2,289,426,612,694,36.3,923.3,110,3.3,41,2016-04-26T12:00:00Z,2016,4,26,12,-22.220377,28.100695,4
24,-14,127,833,791,946,16.4,315,434,661,750,54.8,928.6,76,3.5,37,2016-04-27T10:00:00Z,2016,4,27,10,-22.220377,28.100695,4
25,10,128,835,797,953,0.9,139,811,789,942,49.6,927.9,88,2.8,37,2016-04-27T11:00:00Z,2016,4,27,11,-22.220377,28.100695,4
26,32,120,823,735,885,0.0,120,823,735,885,49.0,926.9,100,2.5,42,2016-04-27T12:00:00Z,2016,4,27,12,-22.220377,28.100695,4
26,48,92,822,613,753,0.0,92,822,613,753,47.6,926.1,115,2.5,51,2016-04-27T13:00:00Z,2016,4,27,13,-22.220377,28.100695,4
26,-35,84,894,735,894,0.0,84,894,735,894,48.0,924.8,216,1.0,43,2016-04-28T09:00:00Z,2016,4,28,9,-22.220377,28.100695,4
28,-14,87,911,810,977,0.0,87,911,810,977,39.4,923.8,180,1.2,37,2016-04-28T10:00:00Z,2016,4,28,10,-22.220377,28.100695,4
30,10,91,905,814,981,10.2,223,636,731,858,33.9,922.7,155,1.5,37,2016-04-28T11:00:00Z,2016,4,28,11,-22.220377,28.100695,4
30,32,89,888,749,909,12.3,233,571,657,770,32.6,921.8,134,1.8,42,2016-04-28T12:00:00Z,2016,4,28,12,-22.220377,28.100695,4
30,48,84,850,620,765,0.9,94,826,613,756,31.5,921.2,125,1.8,51,2016-04-28T13:00:00Z,2016,4,28,13,-22.220377,28.100695,4
24,-49,87,835,592,736,0.0,87,835,592,736,45.4,921.5,294,3.2,53,2016-04-29T08:00:00Z,2016,4,29,8,-22.220377,28.100695,4
29,-34,94,877,731,891,0.0,94,877,731,891,33.4,921.0,289,3.4,43,2016-04-29T09:00:00Z,2016,4,29,9,-22.220377,28.100695,4
31,-14,101,891,805,972,0.0,101,891,805,972,28.6,920.1,279,3.3,38,2016-04-29T10:00:00Z,2016,4,29,10,-22.220377,28.100695,4
32,10,98,897,811,979,0.0,98,897,811,979,25.6,919.2,266,3.0,37,2016-04-29T11:00:00Z,2016,4,29,11,-22.220377,28.100695,4
32,31,94,881,746,908,0.0,94,881,746,908,25.2,918.4,261,2.7,42,2016-04-29T12:00:00Z,2016,4,29,12,-22.220377,28.100695,4
32,47,88,841,616,763,8.0,160,644,569,688,24.9,917.7,260,2.7,51,2016-04-29T13:00:00Z,2016,4,29,13,-22.220377,28.100695,4
27,-49,92,816,584,726,0.0,92,816,584,726,38.4,919.9,286,4.1,53,2016-04-30T08:00:00Z,2016,4,30,8,-22.220377,28.100695,4
31,-34,99,859,720,879,0.0,99,859,720,879,28.0,920.0,279,4.0,44,2016-04-30T09:00:00Z,2016,4,30,9,-22.220377,28.100695,4
32,-14,103,879,795,962,0.0,103,879,795,962,25.9,919.6,275,4.1,38,2016-04-30T10:00:00Z,2016,4,30,10,-22.220377,28.100695,4
32,10,103,880,799,967,5.5,170,739,756,901,24.7,918.9,270,4.0,38,2016-04-30T11:00:00Z,2016,4,30,11,-22.220377,28.100695,4
33,31,100,861,734,894,26.8,357,243,538,586,23.3,918.2,260,3.9,43,2016-04-30T12:00:00Z,2016,4,30,12,-22.220377,28.100695,4
22,-34,97,870,721,885,0.0,97,870,721,885,55.1,926.7,76,2.5,44,2016-05-02T09:00:00Z,2016,5,2,9,-22.220377,28.100695,4
24,-13,105,884,795,968,0.0,105,884,795,968,44.7,926.0,90,2.2,39,2016-05-02T10:00:00Z,2016,5,2,10,-22.220377,28.100695,4
26,10,101,894,803,977,0.0,101,894,803,977,37.2,924.9,103,2.0,38,2016-05-02T11:00:00Z,2016,5,2,11,-22.220377,28.100695,4
26,31,97,879,738,906,0.0,97,879,738,906,37.1,923.7,117,1.8,43,2016-05-02T12:00:00Z,2016,5,2,12,-22.220377,28.100695,4
26,47,91,839,609,761,0.0,91,839,609,761,37.0,923.1,134,1.7,52,2016-05-02T13:00:00Z,2016,5,2,13,-22.220377,28.100695,4
21,-48,82,847,586,739,0.0,82,847,586,739,55.1,925.7,34,1.4,53,2016-05-03T08:00:00Z,2016,5,3,8,-22.220377,28.100695,4
25,-33,88,892,725,894,0.0,88,892,725,894,41.3,925.4,43,2.0,44,2016-05-03T09:00:00Z,2016,5,3,9,-22.220377,28.100695,4
27,-13,86,918,800,979,0.0,86,918,800,979,35.1,924.6,43,1.9,39,2016-05-03T10:00:00Z,2016,5,3,10,-22.220377,28.100695,4
29,10,85,920,805,984,0.0,85,920,805,984,30.4,923.6,37,1.4,39,2016-05-03T11:00:00Z,2016,5,3,11,-22.220377,28.100695,4
29,31,83,904,740,912,0.0,83,904,740,912,29.9,922.7,24,0.8,43,2016-05-03T12:00:00Z,2016,5,3,12,-22.220377,28.100695,4
29,46,77,866,610,767,0.0,77,866,610,767,29.9,922.0,346,0.5,52,2016-05-03T13:00:00Z,2016,5,3,13,-22.220377,28.100695,4
22,-48,81,840,579,732,0.0,81,840,579,732,46.5,926.6,119,3.8,54,2016-05-04T08:00:00Z,2016,5,4,8,-22.220377,28.100695,4
25,-33,91,878,715,883,0.0,91,878,715,883,37.9,927.1,98,5.3,45,2016-05-04T09:00:00Z,2016,5,4,9,-22.220377,28.100695,4
27,-13,113,865,783,957,0.0,113,865,783,957,36.5,926.9,87,5.5,39,2016-05-04T10:00:00Z,2016,5,4,10,-22.220377,28.100695,4
28,10,117,859,786,959,0.0,117,859,786,959,36.8,926.2,84,5.3,39,2016-05-04T11:00:00Z,2016,5,4,11,-22.220377,28.100695,4
28,31,117,834,720,885,0.0,117,834,720,885,37.2,925.7,82,5.1,44,2016-05-04T12:00:00Z,2016,5,4,12,-22.220377,28.100695,4
28,46,101,804,593,744,0.0,101,804,593,744,37.3,925.2,81,5.0,52,2016-05-04T13:00:00Z,2016,5,4,13,-22.220377,28.100695,4
19,-48,92,820,576,729,0.0,92,820,576,729,66.7,930.0,61,4.9,54,2016-05-05T08:00:00Z,2016,5,5,8,-22.220377,28.100695,4
22,-33,95,877,716,887,0.0,95,877,716,887,55.0,929.9,63,4.3,45,2016-05-05T09:00:00Z,2016,5,5,9,-22.220377,28.100695,4
24,-13,96,902,792,973,0.0,96,902,792,973,45.6,929.3,68,3.9,39,2016-05-05T10:00:00Z,2016,5,5,10,-22.220377,28.100695,4
25,10,92,912,799,981,0.0,92,912,799,981,38.6,928.4,75,3.6,39,2016-05-05T11:00:00Z,2016,5,5,11,-22.220377,28.100695,4
26,30,88,899,735,910,0.0,88,899,735,910,37.3,927.4,79,3.5,44,2016-05-05T12:00:00Z,2016,5,5,12,-22.220377,28.100695,4
26,46,78,869,607,768,0.0,78,869,607,768,36.1,926.5,83,3.5,53,2016-05-05T13:00:00Z,2016,5,5,13,-22.220377,28.100695,4
19,-47,76,868,585,746,0.0,76,868,585,746,55.9,928.9,61,2.4,54,2016-05-06T08:00:00Z,2016,5,6,8,-22.220377,28.100695,4
24,-33,82,909,724,901,0.0,82,909,724,901,40.4,928.5,62,2.7,45,2016-05-06T09:00:00Z,2016,5,6,9,-22.220377,28.100695,4
26,-13,90,920,797,982,0.0,90,920,797,982,31.9,927.8,65,2.9,40,2016-05-06T10:00:00Z,2016,5,6,10,-22.220377,28.100695,4
28,10,91,919,801,987,0.0,91,919,801,987,26.4,926.7,63,3.0,39,2016-05-06T11:00:00Z,2016,5,6,11,-22.220377,28.100695,4
28,30,88,902,735,913,0.0,88,902,735,913,25.4,925.5,59,3.1,44,2016-05-06T12:00:00Z,2016,5,6,12,-22.220377,28.100695,4
28,46,82,862,604,766,0.0,82,862,604,766,24.9,924.6,56,3.0,53,2016-05-06T13:00:00Z,2016,5,6,13,-22.220377,28.100695,4
20,-47,86,832,572,730,0.0,86,832,572,730,47.8,927.7,70,3.0,54,2016-05-07T08:00:00Z,2016,5,7,8,-22.220377,28.100695,4
24,-32,94,875,709,882,0.0,94,875,709,882,35.9,927.6,69,4.1,45,2016-05-07T09:00:00Z,2016,5,7,9,-22.220377,28.100695,4
26,-13,101,887,780,962,0.0,101,887,780,962,27.9,927.0,68,5.0,40,2016-05-07T10:00:00Z,2016,5,7,10,-22.220377,28.100695,4
28,10,102,885,784,965,0.0,102,885,784,965,24.6,926.0,68,5.4,40,2016-05-07T11:00:00Z,2016,5,7,11,-22.220377,28.100695,4
28,30,98,868,718,892,0.0,98,868,718,892,24.3,925.3,69,5.6,44,2016-05-07T12:00:00Z,2016,5,7,12,-22.220377,28.100695,4
28,45,87,833,589,748,0.0,87,833,589,748,23.9,924.8,70,5.6,53,2016-05-07T13:00:00Z,2016,5,7,13,-22.220377,28.100695,4
23,45,102,791,576,730,6.2,156,646,537,665,41.2,930.3,77,5.7,53,2016-05-08T13:00:00Z,2016,5,8,13,-22.220377,28.100695,4
22,-32,83,877,691,869,0.0,83,877,691,869,55.8,931.9,57,4.7,46,2016-05-10T09:00:00Z,2016,5,10,9,-22.220377,28.100695,4
24,-12,85,897,764,950,0.0,85,897,764,950,46.9,930.9,53,4.0,41,2016-05-10T10:00:00Z,2016,5,10,10,-22.220377,28.100695,4
26,10,85,899,769,956,0.0,85,899,769,956,40.5,929.6,53,3.4,40,2016-05-10T11:00:00Z,2016,5,10,11,-22.220377,28.100695,4
26,29,82,885,705,885,0.0,82,885,705,885,40.4,928.5,58,3.2,45,2016-05-10T12:00:00Z,2016,5,10,12,-22.220377,28.100695,4
26,45,72,854,579,745,0.0,72,854,579,745,40.2,927.8,65,3.1,54,2016-05-10T13:00:00Z,2016,5,10,13,-22.220377,28.100695,4
23,-32,82,882,692,872,0.0,82,882,692,872,45.3,929.0,55,3.1,46,2016-05-11T09:00:00Z,2016,5,11,9,-22.220377,28.100695,4
